Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
China,CHN,,36.46579501,36.75871435,37.0622853,37.36585626,37.77061753,38.15407557,38.53753362,38.92099167,39.41096583,39.90094,40.39623998,40.88834447,41.48589993,42.19103667,42.682076,43.31584694,43.94855271,44.57380236,45.07655846,45.54672063,46.11178867,47.13530211,48.24413496,49.48068064,50.73863606,51.38934306,51.95494368,52.55239262,53.20320614,53.86456475,54.47010891,54.78273374,55.19910526,55.6901446,55.69020391,55.69441737,55.74352141,55.78080213,55.72221814,55.60191389,55.37954172,55.23234176,54.97670499,55.00866113,55.11518179,54.76367948,54.81001769,54.80799387,54.80841877,54.80809922,54.80841877,54.80841877,54.80841877,54.80841877,56.22295877
Colombia,COL,,36.02523659,36.9283461,37.39792699,37.85038306,38.76340694,38.77422262,38.77692654,38.77872916,38.78323569,38.78323569,40.60748085,40.62009914,40.63452005,40.64803966,40.66246057,40.67598017,40.84272195,40.79405137,40.80847228,40.82199189,40.8364128,40.8499324,40.86435331,40.87967553,40.89680036,40.9148265,40.92023434,40.81388013,40.72374944,40.63361875,40.45425868,40.54348806,40.47138351,40.43713384,40.11987382,40.48670572,40.63271744,41.04821992,41.16088328,40.431726,37.62505633,37.50067598,37.90085624,38.20730059,38.35691753,38.01171699,38.2478594,38.40829202,38.34159531,38.30824696,37.60342497,38.41153673,40.39260928,40.54723749,40.25741325
Comoros,COM,,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,59.10800645,59.10800645,59.10800645,60.72004299,61.2573885,61.2573885,61.2573885,61.2573885,61.79473401,61.79473401,64.48146158,65.55615261,66.63084363,67.70553466,69.85491671,70.92960774,71.46695325,72.54164428,72.54164428,72.54164428,72.54164428,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325
"Congo, Dem. Rep.",COD,,11.04960191,11.05842394,11.071657,11.08489006,11.09371209,11.10253413,11.11576719,11.13782228,11.15987737,11.18193247,11.20398756,11.22604265,11.24809775,11.27015284,11.27015284,11.29220794,11.30544099,11.31426303,11.31426303,11.33631812,11.35837322,11.36719525,11.38042831,11.4024834,11.4245385,11.44659359,11.44659359,11.44659359,11.44659359,11.45100461,11.45982665,11.46864868,11.46864868,11.46864868,11.38042831,11.38042831,11.33631812,11.33631812,11.29220794,11.29220794,11.27015284,11.27015284,11.27015284,11.27015284,11.27015284,11.28603251,11.31426303,11.33631812,11.35616771,11.36498974,11.48629276,11.55686906,11.55686906,11.55686906,11.55686906
"Congo, Rep.",COG,,30.86383602,30.86383602,30.86969253,30.87262079,30.87262079,30.87262079,30.87262079,30.87262079,30.87554905,30.88726208,30.88726208,30.89311859,30.90483163,30.91654466,30.92825769,30.94582723,30.93704246,30.80527086,30.81112738,30.81991215,30.82869693,30.90483163,30.91654466,30.92825769,30.94582723,30.93704246,30.86383602,30.86969253,30.87554905,30.80819912,30.81405564,30.81991215,30.83455344,30.79941435,30.80527086,30.81112738,30.85212299,30.8579795,30.87554905,30.86383602,30.86383602,30.86383602,30.86383602,30.87847731,30.88433382,30.89311859,30.89311859,30.89311859,30.93118594,30.96925329,31.02781845,31.04538799,31.11859444,31.11859444,31.11859444
Costa Rica,CRI,,27.32079906,27.61457109,27.81041911,29.08343126,30.45436741,32.02115159,32.04073639,33.60752056,35.05679593,36.34939287,36.95652174,36.95652174,40.10967489,40.10967489,41.55895025,43.18448884,44.79044262,46.22013318,47.84567176,49.27536232,50.9009009,52.46768508,52.52643948,53.81903643,52.50685468,51.15550333,49.72581277,48.2373678,46.57265962,45.14296906,43.83078731,42.30317274,41.38268703,41.0301606,40.10967489,39.07168038,38.24911868,37.5048962,36.97610654,36.03603604,35.89894242,35.76184881,35.82060321,35.6835096,35.35056796,35.54641598,35.25264395,35.11555033,35.56600078,35.62475519,35.62475519,35.48766157,35.47786917,35.47003525,35.46807677
Cote d'Ivoire,CIV,,49.3081761,49.93710692,49.93710692,50.25157233,50.56603774,50.56603774,50.78616352,50.78616352,50.94339623,50.94339623,51.25786164,51.28930818,51.69811321,52.27987421,52.56289308,52.95597484,53.71069182,54.11949686,54.16666667,54.26100629,54.62264151,55,55.29559748,56.29245283,57.16981132,57.48427673,57.86163522,58.86792453,59.18238994,59.52830189,59.59119497,60.37735849,61.32704403,61.94968553,62.26415094,62.26415094,61.94968553,61.94968553,61.63522013,61.63522013,61.63522013,61.63522013,61.63522013,62.89308176,63.52201258,63.83647799,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99767483,40.63673761,41.35217314,41.7098909,34.5659164,34.67309753,36.63029869,36.34412449,20.90860311,21.0695761,21.12323377,21.39152209,21.01501072,21.64045747,21.9799857,21.47962831,23.03609721,23.22373124,23.83488206,23.69728377,23.78484632,28.00750536,26.9621158,27.47676912
Cuba,CUB,,33.05400372,35.4283054,37.59776536,44.27374302,42.34636872,41.99255121,43.02607076,44.01303538,44.18063315,46.75977654,47.23463687,51.96461825,54.47858473,52.4301676,54.09683426,55.83798883,56.21973929,55.38175047,54.58100559,55.27932961,55.2886406,56.63873371,57.53258845,57.18808194,57.93296089,60.06517691,62.62569832,63.20297952,63.05400372,62.76536313,62.89571695,63.08193669,62.66294227,62.25325885,62.23463687,61.59217877,62.26256983,62.141527,62.01117318,61.02420857,61.97392924,62.54347213,62.38721805,61.34761771,62.35437805,62.29446585,62.19466366,61.69673055,61.19691845,60.70274333,59.96275605,60.17529521,60.85492228,60.36252644,59.99134782
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,43.72294372,43.50649351,43.83116883,43.61471861,43.50649351,43.29004329,43.3982684,43.3982684,43.18181818,43.07359307,42.85714286,42.64069264,42.66233766,31.06060606,19.51298701,19.25324675,19.05844156,18.86363636,18.66883117,18.56060606,19.03679654,19.6969697,19.80519481,19.6969697,17.61904762,17.66233766,17.57575758,17.46753247,17.46753247,17.38095238,17.22943723,17.27272727,17.17532468,15.51948052,15.48701299,15.4978355,15.38961039,15.60606061,15.60606061,15.31385281,15.15151515,15.15151515,16.66666667,16.88311688,18.07359307,16.99134199,15.93073593,12.51082251,13.80952381,12.39177489,12.58658009,12.65151515,11.62337662,11.6991342,13.76623377
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.41607351,55.44195677,55.39019024,55.39019024,55.39019024,55.44195677,55.41607351,55.39019024,55.36430698,55.28665718,55.24783228,55.20320994,55.1384934,55.06796117,55.00323625,54.93851133,54.87378641,54.81615743,54.75142413,54.70672019,54.62903017,54.60432586,54.55840456
Denmark,DNK,,74.58107151,74.13264102,72.88175596,72.40972386,71.58366769,71.44205806,71.34765164,71.20604201,70.59240028,70.2147746,69.64833609,69.76634411,70.47439226,69.19990559,69.31791362,69.2235072,69.08189757,68.94028794,68.90042473,68.54648419,68.3577159,68.12175555,67.15431807,67.3666824,66.87116564,66.51722511,66.00613352,65.74663836,65.43996226,65.77022883,65.34560038,64.95404195,64.55338204,63.422107,64.24699505,64.01131275,63.35140231,62.97431063,62.31440019,62.38510488,63.06858355,62.80933302,62.64435541,62.36153665,63.79919868,63.86990337,62.76219656,62.88003771,62.07871789,61.89017205,63.39853877,62.4910693,62.13384139,62.61014527,62.18147178
Djibouti,DJI,,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.03968939,57.63589301,59.14581536,60.44003451,60.44003451,62.59706644,63.89128559,64.75409836,64.75409836,66.91113028,69.06816221,72.51941329,73.38222606,73.38222606,73.38222606,73.38222606,73.39516825,73.40379638,73.39085418,73.39516825,73.40811044,73.4253667,73.4253667,73.4253667,73.4253667,73.4253667
Dominica,DMA,,22.66666667,24,22.66666667,22.66666667,24,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,24,24,24,24,24,24,24,22.66666667,22.66666667,22.66666667,22.66666667,25.33333333,28,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,30.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333
Dominican Republic,DOM,,45.33222935,45.64272407,45.9532188,46.26371352,46.57420824,46.88470296,47.19519768,47.40219416,48.23018009,48.33367833,48.51997516,49.05816601,49.78265369,50.19664666,50.8176361,51.95611675,52.57710619,53.09459739,53.61208859,54.23307804,54.33657628,54.44007452,54.44007452,54.44007452,54.44007452,54.58497206,54.58497206,54.58497206,54.66777065,52.70130408,52.70130408,52.70130408,52.70130408,52.70130408,53.32229352,53.30159387,51.74912026,51.95611675,51.06603188,52.05961499,52.05961499,52.05961499,50.40364314,50.03104947,50.03104947,50.03104947,50.03104947,49.61705651,49.61705651,49.61705651,49.61705651,48.68557235,48.68557235,48.68557235,48.68557235
Early-demographic dividend,EAR,,36.01038942,35.99899574,35.94966453,35.91719099,35.89921568,35.89912254,35.88990204,35.90067481,35.89651472,35.91512647,35.9318134,36.06006213,36.12349058,36.14489475,36.15190244,36.16918555,36.22823439,36.28253325,36.37397824,36.36852972,36.2612856,36.37312262,36.40977512,36.71393316,37.02077417,37.26845643,37.65398453,37.84795469,38.10872581,38.39533312,38.42241748,39.28832974,40.25893547,40.27103047,40.35498968,40.47710246,40.55455448,40.6830312,40.79047171,40.85460901,40.91929226,40.91669491,41.07069984,41.36974133,40.94449114,41.04645947,41.21706096,41.20687337,41.27348406,41.38399977,41.44190596,41.51292202,41.53447109,41.49026417,41.50380966
East Asia & Pacific,EAS,,43.33066828,43.55406161,43.80954625,44.06443258,44.39946316,44.60803819,44.88425862,44.96716491,45.31746868,45.64637687,45.85696401,46.15562973,46.51555275,46.86575489,47.0609439,46.7763355,46.70118319,46.89102953,47.21997194,47.52587725,47.77854457,47.98272902,48.1524267,48.66228991,49.28216892,49.55093272,49.92789353,50.27982752,50.36147906,50.54440917,50.59407839,50.7294371,50.49125414,50.98156982,50.78011612,50.86616258,51.20988355,51.30298745,51.01100002,51.17252278,51.10246405,50.56763464,49.62862754,49.79090251,49.98435696,49.46060283,49.18544485,48.9298208,48.69452733,48.29989852,48.79916587,48.66277863,48.33101352,48.71497466,47.63977022
East Asia & Pacific (excluding high income),EAP,,35.75491426,35.96129108,36.18060687,36.40358901,36.6677988,36.91921402,37.18191081,37.43109106,37.72736262,38.05175335,38.29469954,38.65741121,39.05296762,39.54732255,39.88688229,39.37327589,39.8410526,40.25280409,40.51810147,40.83293886,41.20059968,41.84456328,42.54185883,43.20861799,44.18015713,44.72074653,45.29379968,45.76391182,46.22812888,46.67999076,46.86139859,46.8820522,46.89340855,47.1456839,47.21575375,47.23933105,47.96028727,48.00730097,48.19481525,48.29619427,48.20771358,48.14684311,47.19770645,47.40897744,47.40279272,47.26735159,47.437345,47.56943607,47.72407409,47.78462004,47.85886837,47.92369984,47.98091256,47.96454281,48.85518906
East Asia & Pacific (IDA & IBRD countries),TEA,,35.87696625,36.08491766,36.30590675,36.53059017,36.79681579,37.05014923,37.31485031,37.56593172,37.86446373,38.19132946,38.43612926,38.8016083,39.19701999,39.69514706,40.03729774,39.51977267,39.99111838,40.40601141,40.67333294,40.98519541,41.35566137,42.00453823,42.70715394,43.37900029,44.35795199,44.90266594,45.48009132,45.95379028,46.42154918,46.87666886,47.0576377,47.07843563,47.0886132,47.33648043,47.40706396,47.43711435,48.16354982,48.21087654,48.39981024,48.50214722,48.41301215,48.35168566,47.39530057,47.60818282,47.59878599,47.46231314,47.63361181,47.76354454,47.91808642,47.97846029,48.05643895,48.12176539,48.17941424,48.16291995,49.06034191
Ecuador,ECU,,17.01343736,17.01343736,17.04955931,17.04955931,17.08568126,17.08568126,17.12180321,17.10374223,17.32047392,17.53720561,17.75393729,17.97066898,18.18740066,18.66782257,19.45166883,20.06574194,21.07715648,21.69122959,22.35948562,23.39979772,24.41482445,25.1408756,25.62852189,26.20647305,26.80248519,27.38043635,27.88975582,27.90781679,28.00534605,28.34128016,28.58690941,28.727785,28.80725329,29.36353128,29.28767519,28.85059962,28.94090449,32.32001933,32.51328716,32.47704944,31.34562732,30.1578354,29.19149622,30.30681269,30.19809953,29.97262039,29.84377517,29.9766468,30.33660815,30.18883878,29.57843453,30.22588178,30.25044291,22.55475922,23.30649058
"Egypt, Arab Rep.",EGY,,2.579737807,2.516449847,2.501381285,2.517454418,2.68421317,2.792706816,2.813802803,2.813802803,2.84795821,2.855994776,2.865035913,2.868049626,2.868049626,2.855994776,2.837912502,2.742478276,2.64704405,2.551609825,2.458184741,2.456175599,2.479280727,2.456416696,2.445868703,2.469496208,2.50841328,2.578733236,2.55864182,2.592797227,2.582751519,2.660103471,2.655080617,3.009975388,3.260836807,3.260836807,3.298005927,3.190978954,3.259751871,3.274519062,3.498920086,3.306042493,3.353257321,3.439650409,3.424581847,3.493897232,3.539102918,3.549148626,3.55417148,3.558189763,3.705861671,3.687779396,3.636546286,3.712893666,3.778190768,3.762117635,3.837611131
El Salvador,SLV,,60.04796163,60.04796163,60.33573141,60.33573141,60.43165468,59.95203837,59.52038369,59.42446043,59.32853717,59.23261391,61.29496403,61.43884892,61.77458034,62.25419664,62.73381295,62.74131274,63.17567568,65.15444015,67.56756757,68.05019305,66.11969112,64.72007722,64.52702703,65.00965251,65.97490347,66.94015444,66.94015444,67.90540541,67.90540541,68.05019305,68.91891892,70.02895753,70.02895753,70.17374517,70.22200772,66.98841699,67.85714286,69.98069498,71.47683398,72.39382239,74.80694981,75.04826255,74.85521236,77.7027027,75.53088803,71.13899614,72.58687259,74.80694981,74.56563707,74.08301158,74.46911197,75.86872587,76.35135135,77.31660232,77.31660232
Equatorial Guinea,GNQ,,11.1942959,11.37254902,11.55080214,11.58645276,11.58645276,11.72905526,11.72905526,11.72905526,11.72905526,11.72905526,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.55080214,11.55080214,11.55080214,11.55080214,11.1942959,11.1942959,11.01604278,10.48128342,10.48128342,10.12477718,10.12477718,10.12477718,10.12477718,10.12477718
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26732673,73.32673267,73.33663366,72.65346535,72.87128713,73.93069307,73.93069307,74.55445545,74.57425743,74.57425743,74.92079208,74.25742574,74.47524752,74.97029703,74.97029703,74.97029703,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41330502,31.13941967,25.97310686,23.37815523,23.7084218,24.13305025,24.60485964,23.61405992,23.26020288,20.99551781,16.47086577,19.54942203,18.17409766,20.80443501,21.1960368,21.57584336,21.3918377,21.98159943,22.38263741,22.3165841,22.55012975,22.77423921,22.98419439,23.43949045
Eswatini,SWZ,,85.34883721,85.93023256,85.69767442,85.87209302,86.27906977,86.80232558,87.03488372,87.09302326,86.86046512,86.86046512,86.86046512,87.96511628,87.96511628,86.1627907,76.3372093,79.70930233,80.98837209,80.98837209,77.90697674,75.05813953,74.65116279,74.76744186,74.88372093,73.77906977,74.65116279,77.26744186,75.98837209,74.70930233,73.48837209,71.97674419,71.3372093,71.10465116,71.04651163,71.04651163,71.04651163,71.04651163,71.10465116,71.10465116,71.10465116,71.10465116,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163
Ethiopia,ETH,,52.53042688,52.90554042,53.02452316,52.9791099,53.2924614,53.37874659,53.45140781,53.56039964,53.76930064,53.72388738,53.89645777,54.06902816,54.0236149,53.97820163,53.93278837,53.88737511,53.86920981,53.85013624,53.83923706,53.69209809,53.46049046,53.22888283,52.99545867,52.57947321,52.39782016,52.12079927,51.79836512,51.56675749,51.33514986,51.1462307,51.00635786,50.9582198,30.54,30.472,30.5,30.5,30.492,30.508,30.676,30.662,30.6054,30.498,31.607,33.101,33.591,34.219,35.077,34.513,34.985,35.683,36.3252,36.488,36.259,36.259,36.259
Euro area,EMU,,56.1363295,56.08488503,56.00323768,55.72601837,55.5453819,55.38262654,55.33645098,55.01006901,55.04500146,54.44525852,53.61534306,53.42167953,53.18839546,53.03604975,52.8809866,52.5593779,52.50152897,52.51207826,52.36278103,52.20148411,52.15543604,52.08091464,51.65994749,51.54712024,51.45865646,51.3427656,51.27056721,50.95335071,50.96945012,50.77426551,49.45871953,48.69632776,48.62356087,48.46143204,47.84815887,47.9116172,47.68689812,47.70168994,47.60858734,47.34577074,46.81746551,46.53570763,46.17185169,45.96519623,46.1067875,45.60397424,45.22852145,45.3515712,45.05126174,45.02345935,44.61541076,44.49547461,44.35684252,44.03041094,43.8468966
Europe & Central Asia,ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.66706529,30.64340113,30.60035314,30.31533821,30.23818506,30.21352167,30.1595894,30.11005704,30.08453312,29.97776258,29.86335679,29.7378504,29.67386439,29.63624311,29.60451042,29.46318002,29.43259571,29.35897155,29.49251731,29.43979896,29.41189501,29.48568518,29.48366783,29.45861251
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.80809982,28.69549075,28.6680208,28.39518483,28.31245164,28.40452866,28.33810475,28.30780275,28.34915899,28.30879114,28.24225491,28.16595207,28.10294606,28.05842732,28.04980238,27.95883185,27.89846489,27.86387221,28.10331768,28.07516462,28.06536157,28.16412446,28.20278058,28.20054022
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27612989,29.15838713,29.13284791,28.86155085,28.7562245,28.84634928,28.78508004,28.7540757,28.75623717,28.68960024,28.58540963,28.47912261,28.42296784,28.36228122,28.35556483,28.24343969,28.19373151,28.16094911,28.34718112,28.33356069,28.31325773,28.41558137,28.45172852,28.44847013
European Union,EUU,,54.70285292,54.63520935,54.49587955,54.3053164,54.09141849,53.97254128,53.92055105,53.69017577,53.67409147,53.13767,52.59739381,52.41578081,52.22232575,52.09135065,51.94980019,51.8014027,51.72540972,51.7108079,51.57682701,51.45025503,51.33638533,51.26790611,50.96751372,50.90168295,50.79751347,50.69696206,50.6455524,50.50577643,50.3935091,50.24083361,49.37332983,48.69446161,48.59717287,48.4700032,48.06297528,48.00194406,47.88029984,47.74124076,47.60446524,47.07798109,46.57212046,46.16893618,45.76161502,45.52807336,45.52262619,45.35301745,44.8175408,44.93872211,44.6265154,44.34362521,44.12255836,43.95990913,43.92184392,43.68086059,43.54326517
Faroe Islands,FRO,,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135
Fiji,FJI,,12.42474001,12.42474001,12.47947455,12.47947455,12.20580186,12.20580186,12.09633279,11.98686371,12.09633279,12.09633279,12.09633279,12.58894362,12.86261631,13.136289,13.40996169,14.23097975,14.77832512,15.3256705,15.59934319,15.87301587,16.42036125,16.96770662,17.515052,18.06239737,18.88341544,19.15708812,19.97810619,20.79912425,21.62014231,22.44116037,23.2074439,23.80952381,23.80952381,23.70005473,24.0831965,24.0831965,24.0831965,23.53585112,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.37164751,23.42638205,23.40448823,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843
Finland,FIN,,9.080074855,9.143767031,9.214025411,9.276732657,9.328933977,9.3877015,9.433664927,9.47536032,9.079418234,8.943826127,8.876522538,8.58104337,8.477297351,8.553793624,8.58137168,8.575133786,8.52818543,8.487146656,8.429364063,8.325946354,8.262582488,8.167372534,8.044912834,7.963820217,7.907022555,7.857776027,7.905709314,7.791457369,7.832824453,7.856462786,7.960865426,7.900784661,7.825929939,7.918513411,7.367280607,7.281919958,7.058669031,7.196559309,7.227420467,7.281919958,7.295052365,7.341015792,7.37384681,7.396828524,7.465117043,7.56568347,7.546778914,7.556433037,7.556762093,7.541625535,7.524433183,7.519497186,7.431965514,7.460265228,7.480504097
Fragile and conflict affected situations,FCS,,30.67337719,30.73067458,30.77645986,30.81165401,30.81415378,30.8144827,30.86803043,30.89513322,30.95618026,31.00130771,31.03222593,31.11445525,31.1532017,31.21263607,31.23141725,31.29687523,31.3302292,31.37483273,31.3966082,31.42838328,31.46502659,31.50245935,31.51910343,31.56272016,31.73455558,31.96046785,32.11651442,32.34275562,32.45972476,32.49090775,32.54747518,32.64621562,33.23041749,33.45587128,33.56565747,33.75399306,33.85639483,33.90102814,33.92452108,34.00512898,34.12914163,34.25957808,34.47899042,34.49180739,34.70893926,34.77496219,34.90645128,34.90322669,32.6953781,32.59865307,30.63030373,30.64998218,30.6819811,30.68888556,30.69470301
France,FRA,,63.07732766,62.89652754,62.73946885,62.2920342,62.0947977,61.81172681,61.41542755,60.59178254,60.58265122,59.34444432,59.5782061,59.3809696,59.28052509,59.24765234,59.09241991,58.47879525,58.27607996,58.36921942,58.13728391,57.93274235,57.86882312,57.7939463,57.64601893,57.54192189,57.42138847,57.33555407,57.25885099,56.30371499,56.14099488,55.8705252,55.67347133,55.48974918,55.31990664,55.16211744,55.06222081,54.96378519,54.86023603,54.7513907,54.65843387,54.43607814,54.26422703,54.0768527,53.90833907,53.79871322,53.67550776,53.53360472,53.33892179,53.16359758,52.99886587,52.82792476,52.74081055,52.67908181,52.54923232,52.536083,52.46376176
French Polynesia,PYF,,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.15846995,12.15846995,12.43169399,12.43169399,12.43169399,12.43169399,12.43169399
Gabon,GAB,,20.16144681,20.21966081,20.2778748,20.3360888,20.39430279,20.45251679,20.31668413,20.37489813,20.23906547,20.10323282,20.18085148,20.04501882,19.92859083,19.98680483,20.06054255,20.00232856,20.09159002,20.17697054,19.98680483,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,20.01397136,20.01397136,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416,20.02561416
"Gambia, The",GMB,,51.77865613,51.87747036,51.97628458,52.07509881,52.17391304,52.27272727,52.47035573,52.47035573,52.66798419,52.76679842,53.06324111,53.55731225,54.0513834,56.71936759,56.12648221,56.02766798,56.71936759,57.41106719,56.32411067,55.63241107,57.80632411,59.88142292,58.00395257,56.62055336,56.62055336,57.50988142,58.20158103,59.68379447,57.90513834,57.90513834,58.49802372,55.13833992,55.03952569,55.03952569,55.03952569,55.03952569,55.03952569,54.54545455,54.54545455,54.54545455,53.35968379,51.08695652,50.09881423,50.88932806,52.07509881,48.91304348,48.91304348,54.54545455,59.58498024,60.77075099,60.77075099,59.7826087,59.7826087,59.7826087,59.7826087
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46711757,45.01367103,44.56756368,43.86242625,43.67534897,43.70413009,43.81925457,43.15728882,43.17167938,43.21485106,43.22924162,43.25802274,35.861275,36.26421068,36.23542956,36.221039,36.17786732,36.19225788,35.68858829,35.50726723,35.47272989,36.71607426,36.80241761,36.67290258
Germany,DEU,,55.49508779,55.54664452,55.57242288,55.73282159,55.95050554,55.94191275,55.60106551,55.23730416,55.14851202,54.48686736,54.28350471,54.27491192,54.12597027,53.90828631,53.8252227,53.72783777,53.5874889,53.44427577,53.2580987,53.04327901,52.87715178,52.69097471,52.50193338,52.3701773,52.25560679,52.15249334,51.91475955,51.83456019,51.71712543,51.64838312,49.08200384,48.55211526,49.15788268,49.57749706,49.67917502,49.66341058,49.64045266,49.77651711,49.14894836,48.91245164,48.82201204,48.63555581,48.74000172,48.77999828,48.83300837,48.59486121,48.61330198,48.53569687,48.43808267,47.91003242,47.96591692,47.81086819,47.85886265,47.93637145,47.95920415
Ghana,GHA,,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.8590138,51.8590138,52.29849697,52.73798014,52.73798014,52.73798014,52.73798014,53.61694647,53.61694647,54.05642964,54.49591281,54.49591281,54.49591281,54.93539597,54.93539597,55.3968533,55.90225894,55.90225894,56.25384548,56.69332865,57.57229498,58.45126132,59.89276611,61.65948844,62.31871319,63.41742111,63.76900765,64.30078228,65.19732794,66.36195834,66.36195834,67.24092467,67.68040784,68.55937418,68.55937418,68.64727081,69.08675398,68.99885734,68.99885734,68.99885734,68.99885734
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
