Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
High income,HIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04015429,1.958366315,1.858541065,1.789950505,1.753755801,1.690843367,1.666103188,1.670185573,1.492030018,1.388576996,1.39232263,1.388221276,1.300245331,1.386878337,1.467002628,1.416690184,1.502072762,1.414023866,1.342030205,1.31180414,
Honduras,HND,33.81498585,35.26108928,35.39651838,34.41004388,34.48577681,36.43959501,36.16692427,35.37033941,34.63203463,32.72454845,29.32226833,28.24897401,28.01992702,28.00000153,26.58289029,24.64412811,25.51928878,26.89428053,24.17724862,22.76260321,21.18082772,20.0212786,19.49371415,19.02827623,18.62006629,19.32957988,18.37993937,18.53100685,18.83039671,18.87942792,19.96490468,19.48020044,17.47872394,17.6913923,20.89252304,18.73250327,19.23664761,19.92792029,16.3164769,13.62068071,14.37252354,13.16599066,12.18341274,11.61409852,12.17070415,12.47092476,11.85657915,11.91104744,12.15017021,10.82504149,11.59122044,14.2196558,13.56629403,12.19112794,12.53835013,12.21597845,12.09721687,12.86503906
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087327038,0.089468051,0.088103282,0.075198799,0.073123561,0.067486943,0.062992608,0.061486979,0.05417318,0.065692529,0.053368402,0.048799905,0.054686683,0.057288366,0.066194544,0.067965375,0.076201152,
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.087337398,7.181770241,6.259623391,5.955183159,5.244395596,4.877231392,4.851057135,4.180394807,3.848744218,4.29363989,3.674270431,3.497235865,3.401661684,3.36333178,2.965425707,2.985891546,3.905357433,3.844969039,3.8520218,3.965532588,3.710182143,3.718718521,3.308764122
IBRD only,IBD,,,,,,29.76375607,29.03436336,30.10550865,29.62864858,27.71565357,26.24773445,25.5157156,24.85144396,25.39925673,25.23342436,24.01682737,23.83920376,22.85416593,21.58112578,22.05535726,21.62097134,22.04939425,22.10526586,22.20681631,21.88472191,20.43625741,19.9387418,19.55697014,19.20366389,18.42647523,18.63381553,17.49265824,15.79166146,14.81178555,14.85032204,14.04905536,13.90419778,12.9591173,12.65325181,12.00643155,10.96515409,10.71474854,10.46499187,10.15989042,9.932235134,9.110474411,8.571063298,8.44753371,8.452744955,8.419790322,8.240324406,8.189773402,7.999368249,8.042107067,7.938059017,7.89003904,7.864119154,7.484125064
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.286577706,8.202402871,7.620807876,7.036444579,7.533352388,7.587067715,6.328569193,5.297667029,4.79895002,4.75377948,4.309239078,5.01246183,5.822295548,6.516663464,6.769751107,6.712581312,6.004095281,5.263232864,5.448539054,5.113944396,
IDA & IBRD total,IBT,,,,,,30.2270316,29.474371,30.51647826,30.02225286,28.17381471,26.76199108,26.00721501,25.46813502,25.96574386,25.79819472,24.64345267,24.39365727,23.46708574,22.26605941,22.67664572,22.07087867,22.58665681,22.69333051,22.78314829,22.48982728,21.13098001,20.68939921,20.28697759,20.053627,19.14057765,19.35802411,18.32652527,16.69409854,15.79374011,15.85658185,15.01103963,14.81504507,13.9916432,13.74081193,13.05414001,12.03181137,11.85667685,11.76737671,11.37635954,10.98766245,10.18807506,9.64803599,9.504119145,9.486147888,9.507010145,9.168657284,9.101149818,8.922765992,8.923114564,8.793449372,8.759848141,8.729430803,8.337267212
IDA blend,IDB,,,,,,,,,,,,,,,,,,,,,,26.31358069,28.22810782,28.92378602,30.12259715,29.9564461,30.27231571,28.45193355,30.12631245,26.97725619,26.47513048,26.39117195,25.12330943,26.66105345,29.50592327,26.66636809,26.00461096,27.92818544,30.10177587,28.7545004,24.67675553,26.9764725,32.59255442,30.11923913,26.17568269,25.14968946,24.93129785,25.06178326,25.16405173,26.88741279,21.75395859,21.75950307,21.19297943,20.85341904,20.59937679,21.163404,21.25772326,21.14045463
IDA only,IDX,,,,,,,,,,,,,,,,,,,,,,,,,,33.28762881,33.67141451,33.68680959,34.92804459,34.03381143,34.05345378,35.41565069,35.58809132,34.48982454,32.59679358,32.96757327,31.67961366,31.99024603,31.19617379,29.92446429,30.5714575,30.38841595,29.55156482,28.56179297,26.76401953,26.92583313,25.78839905,24.89654826,25.46983762,25.41791186,24.77161268,24.15322548,24.66060698,23.71823662,22.96766039,22.53925896,22.27241675,22.55055716
IDA total,IDA,,,,,,,,,,,,,,,,,,,,,,30.7644039,31.64434329,31.9348618,32.10136462,31.63002462,31.9869889,31.0016082,32.47555386,30.45030675,30.40872051,31.09596201,30.58672844,30.78250776,31.14441349,29.99410235,29.00164095,30.07340335,30.67973919,29.37237092,27.90105189,28.84299636,30.9131637,29.25913733,26.50063331,26.13753952,25.40653587,24.97019321,25.32711431,26.1037906,23.36105016,23.03431158,23.03971031,22.38028702,21.86142807,21.90193569,21.80191334,21.86079977
India,IND,41.78775975,40.85168373,38.81244119,39.77176002,41.66122089,39.39992627,40.48556881,43.2592662,42.11215813,41.83378709,40.38680494,38.53776276,38.45476323,41.6352324,38.63882612,35.67494954,33.8274222,35.34947512,33.54123668,31.64055649,33.4375042,32.07973067,30.92189954,31.68423871,30.49335151,28.96446746,27.78453369,27.19312193,28.30390468,27.22738419,27.20563208,27.64743307,26.97636011,27.1908264,26.69197496,24.73800434,25.70921772,24.62522442,24.65907306,23.25323556,21.85736792,21.8690478,19.76128806,19.80569989,18.01945613,17.84226042,17.39411573,17.33146294,17.31009584,17.28272627,17.51735239,17.19197356,16.84537707,17.14842354,16.79193451,16.16798686,16.28459481,15.45026259
Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,,,,24.10491929,23.45609892,23.76764132,24.25344163,23.32694531,24.12159195,23.42552877,21.5487236,19.66180729,19.52141047,17.87984443,17.28626233,17.1383462,16.67234982,16.09209429,18.08287388,19.6126855,15.67870444,15.99491776,16.31966952,15.18534822,14.3357803,13.12661864,12.97380272,13.7166831,14.48174026,15.29014815,13.92921271,13.51228707,13.37397424,13.35669916,13.336755,13.49264356,13.47111092,13.14230142
"Iran, Islamic Rep.",IRN,25.90060154,24.90256843,23.8274964,22.25721813,20.7660665,18.59561662,17.44181878,16.51588614,15.85361437,14.49739961,12.99091055,12.71270251,11.95440054,9.868775696,6.932824855,6.672281017,6.487048744,5.665368244,7.462283233,8.571918275,11.06046359,13.69414825,12.77417741,11.05712918,12.30788564,12.77052115,15.22802945,16.30278432,15.38501438,15.57681923,12.49086056,12.01424155,12.05433007,10.39837071,10.55156234,12.61023614,10.34647723,9.8126995,11.55505789,9.914986215,9.068419327,8.310842002,7.825546897,7.451094561,6.889578469,6.501382209,7.118211241,7.185568231,6.122772591,6.924489615,6.499390726,5.447267004,7.618363371,9.753665091,9.78225738,10.48470358,9.637365545,10.07511841
Iraq,IRQ,,,,,,,,,16.23006283,15.02513498,16.60551242,15.79332553,18.99233297,13.54166667,8.186068394,7.840374406,8.182338356,8.507732751,7.845233006,5.478544308,4.704293405,8.420802157,10.2998891,11.20038032,13.34556625,14.39067933,14.83551734,14.31079545,14.58558475,16.39610151,8.248862346,15.61566584,19.87057417,15.50271431,20.11210342,20.58513659,18.59708233,8.456601885,10.9097071,7.203503924,4.634745507,6.930957055,8.562671712,8.405608293,6.938561306,6.886862735,5.826032905,4.929498276,3.847780195,5.229933191,5.162283547,4.563773437,4.124271438,4.768,4.898,4.749,5.1,4.7
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.769173243,4.838848686,3.905488966,3.477024605,2.573997781,2.504783587,1.993404216,1.733561958,1.477926698,1.572793637,1.031809575,0.918109414,1.039950256,0.84543693,0.554019503,0.957172032,1.209316733,0.991483707,1.124004067,1.287419843,0.893116682,0.924812868,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721572614,1.577225139,1.478987143,1.666091995,1.433363295,1.264912047,1.471491013,1.503392943,1.406119015,1.32671834,1.562610262,1.508104461,1.446343791,1.495207425,1.746635442,1.504694648,1.527658105,1.220620491,1.196776626,1.144539076,1.172456991,1.168163354,
Italy,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165080735,3.221591968,3.100972722,2.982278533,2.975349495,2.961532144,2.95534653,2.838028637,2.754232829,2.71245516,2.552340849,2.484213061,2.364232213,2.350023326,2.344916781,2.029004672,1.939768549,1.890732495,1.866947588,1.789687098,1.771046631,1.885856467,1.964829089,2.094865939,1.940817123,2.018870252,1.89270567,1.92481403
Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647249525,8.506510424,8.597089311,8.003410358,7.633852165,7.171235351,6.679597213,6.231900157,6.120735926,5.544304066,5.213862004,4.982165255,5.186240854,5.155826075,4.61760641,4.899122156,5.472273016,5.269431571,5.649208243,5.774068006,5.974953527,5.973132901,6.302290202,6.627715674,6.446565425
Japan,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.941848041,1.690047854,1.694956837,1.557318506,1.632520764,1.60053328,1.53599921,1.382606285,1.392110874,1.31480225,1.242328185,1.125363648,1.094291543,1.06090374,1.058408648,1.082612702,1.10225982,1.075418923,1.141795695,1.104187087,1.056266492,1.110292794,1.150329337,
Jordan,JOR,,,,,,14.14565826,10.04255319,15.7358156,9.680638723,12.5,10.77057793,12.38645747,12.32244318,8.061915511,14.8301789,6.92819454,7.473999647,7.633256083,9.680663817,6.269720102,7.142857143,5.50838683,5.630644281,6.151348931,5.115986804,4.917371414,5.101578544,5.890403597,5.856428132,5.471363986,6.88157811,7.244759973,6.841183208,5.12947342,4.426221677,3.685332775,3.228007486,2.88742234,2.579244638,2.005763108,2.015430376,1.953629928,2.192165063,2.46702063,2.497694939,2.758459019,2.583805299,2.531506961,2.416386595,2.715173461,2.989309882,2.921789163,2.752003394,2.992380101,3.323553491,3.678573448,3.786918662,4.007840874
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34162521,16.4384453,14.94754749,12.32938601,12.15215514,11.40677903,8.565795103,9.88634864,8.110783885,8.724831864,7.995909093,7.862206027,7.122957988,6.369523016,5.495834862,5.660291519,5.315803247,6.146884987,4.51052753,4.988974156,4.288330156,4.50354557,4.329552462,4.710547419,4.556004271,4.431676626
Kenya,KEN,35.34741353,34.07310224,37.57419488,38.44981142,36.83208018,32.41863985,34.70785829,33.65742844,31.70570223,30.89757128,30.16973422,28.16229493,32.21093542,31.8774963,31.29914208,30.17297568,33.32691593,37.00682832,32.06422309,30.18625011,27.79076135,27.87345201,28.96660109,29.86875598,29.50989774,28.60623182,28.77757743,27.17165387,25.54020406,25.9638119,25.31413336,24.32014817,24.78128722,26.80801341,28.11535668,26.34961956,27.49252178,27.6939374,27.7449136,28.74407961,28.72178064,27.84926011,25.8539676,25.80443937,24.92904109,24.2362747,20.5196878,20.58666446,22.19634016,23.36040099,24.82621749,26.30365867,26.21053283,26.44332979,27.45094081,30.19240945,32.13532598,31.51679869
Kiribati,KIR,,,,,,,,,,,,,,,,,,,18.48101266,17.55665128,14.29411765,18.95277778,19.2025,19.97857143,27.63829787,20.60217391,14.77708333,16.72083333,21.02363636,17.30384615,11.13333333,26.8252459,30.48276923,29.41652174,29.34853333,28.49907895,26.07835294,23.90967033,24.38567308,25.16448598,19.95974138,20.39860656,21.65499741,23.44767607,24.40159283,20.47154919,21.29205556,21.68166681,23.75540649,23.4271685,23.52469818,24.45567206,23.1259068,22.18167618,,,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,36.23118796,38.35902536,36.29753151,42.81250603,46.2621182,37.30406015,34.17114658,30.01385864,27.99023837,27.26076696,26.35966795,27.00608744,26.37213015,24.48898159,24.05995,24.37101979,22.93730747,21.6756748,19.82048587,18.45500622,14.14242754,14.89619658,13.86896617,12.51222056,11.76858184,11.6848312,10.36849888,9.272167774,9.192050719,8.513680451,7.601954962,6.815677679,6.600970332,5.900210176,5.659735635,5.337596995,4.995169813,4.519832389,4.276509466,4.314538664,3.943640951,3.691106594,3.354967177,3.143386245,3.184388809,2.840310577,2.695096116,2.445963021,2.261953502,2.347244674,2.236404101,2.285168018,2.234197271,2.129301336,2.123729198,2.085013853,1.927595923,1.961132074
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45599409,13.55836212,14.79326439,14.13406723,13.60414395,12.7702478,12.20770493,11.98828763,11.88684329,10.32564708,10.45990644,9.326588682
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451644694,0.438939019,0.359794919,0.355117519,0.450686941,0.537807521,0.567649359,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08504399,32.8,32.67576664,35.25769854,37.26507487,39.10583226,38.36445021,40.6816929,46.31762489,41.18760856,36.05528153,34.88161143,34.18759192,34.54109386,34.40484923,33.62217046,29.90444027,28.48327836,28.68029114,26.88021018,23.48553315,18.76073747,17.44825618,16.56531665,16.65419638,14.63787255,14.71866312,14.06076433,12.83447316,12.32825411
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49150725,46.46886347,43.95978492,46.7255909,43.41691705,44.08510354,42.2262356,40.49828878,51.85270624,33.93876567,34.31197936,33.63025103,32.68319294,33.3863041,32.08611458,30.52134752,28.29513534,26.72966991,25.78814868,24.17648143,24.20537708,22.59579413,20.79125519,18.54848657,17.93049843,17.84879178,17.58814396,17.23031013,16.19975986
Late-demographic dividend,LTE,22.75121793,31.46278321,33.02902015,33.24836903,32.04176948,31.66186415,30.64275668,31.99285855,32.79778132,29.9211173,27.8435131,26.87526547,26.16537029,26.61112184,26.89945662,24.95280458,25.34357539,23.50060789,22.01906752,23.64549824,22.84193855,23.66900207,24.15023092,24.31127509,23.71498376,21.67671796,20.80550011,20.44764261,19.87208763,18.71102505,19.34309779,17.85533952,15.61930706,14.31480801,14.5563736,13.40163943,13.11114351,12.17718177,11.7334405,11.19994214,10.1116468,9.811036602,9.478791562,9.126243579,9.223393549,8.203251068,7.594471474,7.396465774,7.418301217,7.195311818,6.840295417,6.937260159,6.770977365,6.76752164,6.618141647,6.526588476,6.486031271,6.274263157
Latin America & Caribbean,LCN,,,,,,16.47366803,14.24209934,13.94284198,12.5882672,12.00191626,12.02603811,12.14480762,11.91133222,12.2273035,11.85060245,11.21776083,11.52056683,12.63295126,10.73859439,10.15670082,9.720203373,9.563520681,8.97254162,9.672531639,10.08803901,10.07748229,10.13647906,9.565495119,9.364961947,8.96579441,8.091114884,7.988648536,7.59315343,7.079842853,7.778270497,6.258121164,6.088631308,5.906318008,5.86793336,5.540238005,5.173910932,5.049702822,5.748812969,6.085938539,5.58716695,5.043003472,4.767609934,4.848478297,4.911066666,4.807107101,4.764543854,4.78571669,4.527762729,4.665954458,4.685013981,4.536540369,4.99710306,4.766152763
Latin America & Caribbean (excluding high income),LAC,,,,,,17.32306536,15.04844139,14.76509748,13.18631479,12.60161291,12.58056643,12.66926704,12.37712997,12.7349184,12.51540173,12.13098468,12.23393684,13.50327049,11.42440682,10.73302572,10.40814208,10.24690855,9.212972718,10.12710673,10.61439522,10.69281946,10.69401021,9.957957152,9.631888514,9.113641815,8.261247574,8.250206411,7.865788598,7.413803206,8.282841884,6.455999794,6.266849813,6.097549454,6.038558442,5.748670012,5.298795731,5.21080615,5.42236928,5.793353377,5.423103921,4.842230006,4.636923739,4.698352673,4.783357424,4.892290997,4.65087962,4.67763374,4.522378428,4.656156674,4.59150242,4.600697907,5.009159428,4.763269116
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,16.47366803,14.24209934,13.94284198,12.5882672,12.00191626,12.02472466,12.26732243,12.02965653,12.35912712,11.95683717,11.3126248,11.62540338,12.77473089,10.82468764,10.22941674,9.786327273,9.62900526,9.019898666,9.738210524,10.18471984,10.19091138,10.23570308,9.644306973,9.424995847,9.0279068,8.12858125,8.024694412,7.624953748,7.136950249,7.885022611,6.334588466,6.15575063,5.963119979,5.94201569,5.604671087,5.220897205,5.098741804,5.826011693,6.175525575,5.668845289,5.124017671,4.856575565,4.93437095,4.999337276,4.890171086,4.847074518,4.869686116,4.598208431,4.736370507,4.755716137,4.609838016,5.068351345,4.77316193
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90331339,6.814329752,5.091985279,3.942699767,3.865129114,4.579458434,4.5108816,4.618479109,4.060087613,4.291325014,3.808039754,3.295104537,3.32682174,2.971812313,3.305011162,3.940409684,3.449240229,3.272396345,3.280302431,3.341635842,3.642632393,3.424962359,3.402705607
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,,,31.21383833,31.18221671,30.5900557,31.79740076,32.057239,31.85157081,34.83965936,31.9432924,32.22949214,29.8571987,30.20752503,28.79913157,29.96266401,29.44413525,27.75034585,28.50033786,28.475331,30.52339235,29.24237619,27.38189754,27.75720217,26.95822992,26.10242324,26.06432847,26.09909825,25.33340694,24.61990466,25.53729731,24.62823772,23.77669141,23.34070058,23.25946249,23.73913462
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.466640634,6.794856428,6.183078443,6.705154639,6.088186929,6.196850093,6.237509608,5.863118728,5.662926018,5.486374897,3.782842672,3.539933315,4.440318948,4.871794872,4.48800408,3.928438206,3.847117351,3.790507189,3.73724007,3.980795251,4.080821917,3.454907048,3.454907048,3.530879409
Lesotho,LSO,88.18461538,89.4145098,88.18494983,83.78125,81.71428571,79.28622449,55.35432099,46.04016064,46.4354067,42.17105263,43.32403259,27.9440585,43.00546624,49.5274673,39.39395122,36.50886076,30.75327103,37.58447353,30.33334771,34.25599673,22.4361202,24.34776903,16.66435594,16.25862857,15.21385074,16.02978041,15.83660867,14.25374758,14.001639,12.6246288,12.16164968,7.324999864,9.077085406,8.330235572,8.262433407,8.780632296,7.689283279,7.003196532,8.322992802,8.784630254,7.827134815,8.298870587,6.395312833,6.346886124,5.984006756,5.671130405,4.842764809,4.981157427,5.208867431,5.736290954,5.12364823,5.152115086,4.997625923,5.924833697,5.621124851,4.969919445,5.198130482,
Liberia,LBR,,,,,27.26206795,26.703911,24.62452881,24.07588106,23.16470553,24.6175257,24.10147704,24.42499936,22.52378443,29.92056455,32.28125802,26.59669053,29.8225485,31.87007753,34.32143532,34.27732502,35.88411996,31.5614322,32.23957593,33.84838425,35.4533522,36.52958119,37.36419758,38.12705592,38.11037272,38.72567722,54.37044745,55.60344828,51.27516779,50.6234414,52.42057489,81.82492582,93.97741531,76.95167286,78.6429366,76.18832051,76.07384807,76.53276392,79.04232044,72.24007212,65.04697704,66.03356364,63.81880072,65.59786974,65.1746005,58.03571042,44.79999994,44.30040119,38.80203976,37.22806062,35.76751118,34.37069813,34.19800095,34.19833179
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185299093,4.09220702,3.342622913,2.51001098,2.220698634,2.180747484,1.84947245,,,,,,,,,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.874945758,10.93902432,9.420367274,7.661575105,6.382134996,5.579064579,4.868285789,4.768922089,4.417949334,4.168763579,4.323898889,3.860091838,3.47188573,3.280259245,2.532909399,2.990747408,3.473589059,4.017802469,3.579145785,3.42271329,3.440048183,2.986969321,3.090483883
Low & middle income,LMY,28.0401697,33.38699888,34.25778659,34.43502995,33.43090858,31.02567063,30.34727248,31.45205353,30.92494966,29.02291024,27.50394674,26.66810558,26.10241451,26.61431918,26.5047333,25.39830871,25.07060247,24.09342018,22.8884573,23.31425944,22.72920502,23.25898703,23.28688138,23.40610289,23.09283232,21.68733602,21.21579023,20.78035661,20.52113073,19.52536322,19.78466307,18.73845208,17.06356508,16.15633718,16.2192174,15.61389859,15.42101715,14.57481981,14.3162944,13.62330592,12.5377226,12.35918453,12.14107254,11.72335289,11.33797827,10.50912059,9.962859146,9.79610586,9.791809876,9.867360844,9.464102848,9.386105018,9.235585199,9.224710012,9.075208389,9.095261648,9.046298494,8.675187061
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,,,,,35.38741957,35.20329035,35.26428778,36.30567374,34.61037896,34.80703589,36.60985803,37.15893759,36.57244419,35.62823412,35.53746983,33.88526001,34.256892,33.51239964,31.42473482,28.9734718,28.99600771,28.3571395,27.64029644,25.75378191,27.00853697,27.06789076,26.19474037,28.16506646,28.54789734,27.8625572,27.29057209,28.03172251,26.79510987,26.1302027,25.92342941,26.3114101,
Lower middle income,LMC,,,,,,36.38460678,36.48867398,38.16076856,37.68847074,37.3842083,36.40256481,35.19994757,35.74593229,37.53417134,35.97156785,33.92925472,32.20541832,32.95140964,31.96350241,30.21521456,29.62492102,28.60357846,28.19807967,27.84062253,27.59694191,26.98567249,26.63640731,25.78461541,26.7169756,25.78297473,25.36421579,25.53751272,24.26245861,24.14463603,23.75560183,22.46725304,22.61929432,22.12855393,22.48912434,21.77679294,20.39378436,20.71159908,20.7519869,20.03403054,18.45091787,17.71774158,17.22106251,17.15825102,17.35301015,17.67803963,16.68171575,16.56479837,16.11757767,16.10748761,15.86971673,15.68731229,15.58616738,15.20227481
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91272315,0.810013529,0.740050725,0.804875978,0.722728092,0.622883964,0.595635322,0.72009596,0.503200155,0.554197548,0.355382298,0.339953523,0.408863949,0.31223559,0.253276965,0.247223517,0.252350037,0.359339088,0.27688434,0.265289363,0.230243008,0.242412113,0.281588798
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.526703292,11.40658791,15.23614104,10.5432453,11.12513076,11.16112659,11.2208114,10.97319428,11.42491808,11.0630111,10.09668364,9.744723507,10.1705075,11.53840428,11.55399486,9.736194549,8.989368056,8.932416885,11.44351515,10.37016849,10.12083349,9.35077749,9.104933973,10.02747609,10.1777568,9.739359415,9.111492934,9.421770025
Madagascar,MDG,,,,,,,22.67536052,22.85432911,21.87002535,21.4009528,21.85881261,21.51434661,22.28798996,23.8785962,30.51494879,30.3553837,29.68126309,29.30481114,28.47915941,26.37766098,26.67579233,29.36068624,30.38298423,31.76484599,31.32636386,31.30735515,33.10373968,31.56573869,29.69592921,29.96953878,26.07247348,27.86974615,26.75303772,26.77258976,22.35301102,24.79892253,25.32781014,29.17445108,28.11428869,27.25279918,26.46665002,25.73192847,29.83364873,26.77054949,26.18135242,25.68026195,25.12616814,23.39397825,22.32026285,26.84322668,25.765248,25.96014745,25.7722428,24.2936863,24.34915681,23.48610758,21.34425586,
Malawi,MWI,48.36769759,48.59663192,48.62385321,49.2296405,48.09489576,47.95607077,45.91397849,44.0122825,42.38864415,41.71557562,40.9748038,41.2055336,42.51920123,38.92857143,38.65655471,34.7744006,37.04248366,39.25824176,36.83027351,49.0929092,39.22981793,35.95085281,37.22922286,38.18840906,37.65749898,38.13421256,38.78058922,43.06836707,43.42965426,40.54468439,38.48260597,39.64781066,34.93256277,44.78280462,22.34120948,26.86427914,31.41790374,30.31048807,32.19048749,34.40007686,35.66084815,35.28267377,38.81840596,36.2226653,34.71394761,32.91457648,30.86732465,27.51127902,29.97580655,30.42900297,29.61487225,28.77238042,28.28892624,28.67364219,28.70269876,27.48122386,25.92704341,26.09692424
Malaysia,MYS,43.71593249,45.38215218,42.96866166,35.12365305,33.27378405,31.00663757,31.54123558,31.59812334,31.33851103,33.13687912,32.58028405,28.42619066,28.26248101,28.93644715,32.46534036,30.71694161,29.40182553,28.21446135,26.38947421,24.87528584,23.02726814,21.82103241,21.50166073,20.22308855,20.34569441,20.28147851,20.18450261,19.96053524,20.07145177,18.08178043,15.21653328,14.35580915,14.57250748,13.78685545,13.66110713,12.94994426,11.68048051,11.1016874,13.31255031,10.84231595,8.599302471,8.010970591,8.984843898,9.306085216,9.271193484,8.262336647,8.609979641,9.986746491,9.968610854,9.219069273,10.08991593,11.45335312,9.793750746,9.113363845,8.873209013,8.460227533,8.655334439,8.784252893
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46382104,10.73674212,9.851297399,9.548174367,9.19523204,8.760953095,6.419452634,6.224264936,5.311192989,5.584199425,7.7280315,6.595158404,6.165355602,6.875646747,5.419481767,5.634120626,5.385634654,5.190604789,5.413434052,5.307186336,5.704252814,5.880880875,
Mali,MLI,,,,,,,,61.71761609,57.89334897,56.7747982,57.82877252,57.07615928,55.79488107,51.6112822,46.05580077,57.50932407,55.12433915,55.17710351,52.13692704,55.00661578,41.58998398,42.61273524,40.40048229,37.03897588,36.69367364,36.962819,35.606606,36.91422951,39.94560264,38.16033363,37.41767939,39.27466439,36.99633281,39.04665068,36.83569363,37.70895366,36.87920679,35.96217165,34.56067086,35.55571603,32.90186772,32.81360596,32.71418375,29.87662985,30.01550987,32.37848184,29.79050883,31.35287468,33.13234718,31.76663847,33.01683003,34.55863058,38.11410248,36.73205152,37.30995172,37.66155702,38.35325996,38.33930633
Malta,MLT,,,,,,,,,,,6.29926534,6.402961167,6.686666583,6.507734585,6.490089131,5.709301525,5.767803587,5.525901623,4.20351554,3.636335584,3.4837001,3.540379525,3.730866986,4.206410473,4.311577475,4.182599709,4.098931887,4.009488548,3.576399722,3.427711225,3.151768405,2.984883193,2.76372975,2.742970399,2.561109345,2.488511842,2.518681612,2.497373555,2.486973666,2.299809653,1.990944049,2.283587677,2.216499198,2.096064404,2.027859961,1.936951829,1.940179351,1.729917499,1.223750551,1.482422702,1.456170922,1.391523144,1.308785122,1.190574902,1.136066658,1.099760871,1.161707219,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.455592401,8.49129181,8.531843969,8.77287081,9.855150049,12.21283597,15.0453836,15.18615454,21.13167102,20.32485905,15.67910702,14.33807067,15.92278252,
Mauritania,MRT,45.99719197,40.6112309,39.70602959,40.13076048,32.59136833,30.20927252,30.27719748,30.43768299,28.92039965,24.41223529,27.51040565,26.35602265,25.88084008,34.96000494,31.22905903,26.65009177,25.51037781,26.60066653,28.48161746,26.42600884,28.52096461,29.34532763,30.01441907,30.16523086,25.55787996,20.0212669,23.84325591,28.98863364,29.26040656,28.83938319,26.5546478,34.69066266,34.63466616,34.7580812,33.89818489,34.13531742,32.9997172,30.38942646,31.47495961,33.82822787,34.36617945,33.5908859,32.77899598,34.43928961,32.62519068,28.17206637,21.41657683,23.61854757,23.43875136,24.11179392,20.29326604,17.09226338,17.93135893,17.99607499,21.90662512,24.52318143,23.9901728,22.89448115
